,post_id,time,message,num_likes,num_comments,university
3847,1295356853838883_1405259982848569,2017-02-06T20:54:18+0000,"#26 During last year's Michaelmas I was walking to lectures to downing site. As I was walking on the pavement next to downing street, a little Peugeot 106 drove passed with a loud exhaust, spoiler and horrible paint job. I was annoyed, and for reason I decided to call out a term of British slang for those individuals that like to pleasure themselves, directed at the car. He heard. He stopped. I ran into downing site.",2.0,0.0,Cambridge
3848,1295356853838883_1405259636181937,2017-02-06T20:54:03+0000,"#25 My mate whipped his manhood out while drunk. Don't know what to do, please help.",1.0,12.0,Cambridge
3849,1295356853838883_1405259406181960,2017-02-06T20:53:52+0000,#24 I am deeply depressed. fuck this place.,5.0,0.0,Cambridge
3850,1295356853838883_1444599532247947,2017-03-14T20:33:48+0000,"#48 Posting a drunken Crushbridge, blacking out, and being reminded of it three days later... :/",0.0,1.0,Cambridge
3851,1295356853838883_1444599338914633,2017-03-14T20:33:32+0000,#47 I was aired by an STI test at a bop - I just need to know if I should contact people :////,0.0,0.0,Cambridge
3852,1295356853838883_1424547420919825,2017-02-25T11:02:47+0000,#46 I'm a lonely BNOC.,4.0,8.0,Cambridge
3853,1295356853838883_1424547264253174,2017-02-25T11:02:31+0000,#45 I was aired by an STI test at a bop - I just need to know if I should contact people :////,0.0,0.0,Cambridge
3854,1295356853838883_1420962851278282,2017-02-21T19:44:11+0000,#44 Hooked up with q cute Queen's first year in the Fresher's week. Went to his room where he dry humped me and came in his pants.,0.0,5.0,Cambridge
3855,1295356853838883_1420962704611630,2017-02-21T19:43:58+0000,#43 Everyone thinks I'm super sociable and around all the time but really I'm always the one inviting people to stuff and rarely get invited to things. I suspect no one actually likes me.,2.0,0.0,Cambridge
3856,1295356853838883_1420962517944982,2017-02-21T19:43:45+0000,"#42 Things were really going strong with ****** *** *****, until he appeared in my dorm with an extra key and a menacing look on his face.  If I can't have you, nobody can' he said as he withdrew a katana from behind and swung at me. I dodged and dived his attacks and was able to jump out my dorm window onto the street. I saw my life flash before my eyes but my lecturer caught me just before I collided with the ground. His firm grip on my body sent tingles down my spine. My relationship with him was hot and heavy, until I found my ex ****** *** ***** and the lecturer going at it like rabid animals in the lecture hall 20 minutes before the lecture was about to start (I'm an early bird). I projectile vomited all over the place and reported them to campus police. They're both not at the uni anymore and I've moved on. Moral of the story: Don't mess with the 117th Baddest bitch in Cambridge x",0.0,0.0,Cambridge
3857,1295356853838883_1420962127945021,2017-02-21T19:43:11+0000,#41 Sometimes I just wish I accepted my offer to go to London Met...,0.0,0.0,Cambridge
3858,1295356853838883_1420961861278381,2017-02-21T19:42:39+0000,"#40 Once, in an overwhelming bout of existentialist-esque realisation of my own personal freedom, I, while sitting in an awfully boring lecture, whipped out my cock and did the helicopter. Nobody noticed it and I have no doubts that the outcome of this little escopade would have been quite different if it was observed by an external party, but it felt like my mind and soul and body were liberated",2.0,1.0,Cambridge
3859,1295356853838883_1411324215575479,2017-02-12T17:20:28+0000,"#39 The most liberating feeling, that I have felt since coming to Cambridge, is: walking through the hordes of tourists on King's Parade on a Saturday afternoon, to get a mid-essay coffee, in trackies and a jumper, without any underwear on underneath. Nobody suspects a thing.",2.0,1.0,Cambridge
3860,1295356853838883_1409647602409807,2017-02-10T23:10:10+0000,"#38 Everyone is so boring. I can't believe that I haven't yet met one genuine, interesting person here.",1.0,2.0,Cambridge
3861,1295356853838883_1409647452409822,2017-02-10T23:10:01+0000,#37 Gunning is so cute!!!,5.0,2.0,Cambridge
3862,1295356853838883_1409647335743167,2017-02-10T23:09:52+0000,#36 I am the one who makes the stupid noises every day in Churchill,0.0,6.0,Cambridge
3863,1295356853838883_1409647199076514,2017-02-10T23:09:41+0000,"#35 I will never forget my actions, nor the damage caused and the relationships lost, and that is punishment enough. Please, forgive me.",1.0,2.0,Cambridge
3864,1295356853838883_1409647095743191,2017-02-10T23:09:31+0000,"#34 Last term I found a honky horn on Queen's Road. Instead of being the good samaritan and leaving it in a safe place for it's rightful owner, I stole the horn. I became obsessed with the horn, and the bellowing, obnoxious racket it produced. It's blaring roar become dulcet tones, like music to my ears, and the horn slowly divided me and my now-former friends, driving apart the strong bonds and friendships made over the two years prior, ruining mine, and others, supervisions, lectures and sleeping patterns. Eventually I become a recluse, alienated from my course mates and consigned to my room, with only the horn and it's wailing cacophony to keep me company. Fast forward, and the horn has been split into three pieces, never to be reunited in my lifetime - two taken away from me, in safe guardianship of stronger minds, and the other remaining in my possession, in silent slumber in my room - a constant reminder of my past mistakes. Sometimes I still hear the blaring honks in my head, and I am soothed, but I know I can never go back, and can only try to live my life like before.",26.0,4.0,Cambridge
3865,1295356853838883_1409646749076559,2017-02-10T23:09:05+0000,#33 I'm in love with a girl that is totally out of my league. During lectures I can only fantasize about what could we do together. I totally want an affair with her.,0.0,2.0,Cambridge
3866,1295356853838883_1409646619076572,2017-02-10T23:08:51+0000,"#32 I once had so much crave cereal in the morning I had to poop during my 9am. I managed to hold on till the end of the lecture. Then I thought if I had hold on for an hour maybe I could do another so I went on to my 10am. Mid way through my 10am I can't hold it anymore but I'm sitting in the middle of the row so I don't know if I should make all that effort by asking people around me stand up or just hold it in. Then suddenly it just came out, I can't even control it and it won't stop so I actually poop myself and proceed to sit on my massive pile of poop to finish the lecture and walk back to my college.",5.0,8.0,Cambridge
3867,1295356853838883_1409646285743272,2017-02-10T23:08:20+0000,"#31 I have enjoyed Cambridge and meeting so many new people, but I'm afraid that ultimately all I want to do is go to a castle and re-enact more battles...",1.0,6.0,Cambridge
3868,1295356853838883_1409646139076620,2017-02-10T23:08:04+0000,"#30 I'm a third year land economist at John's, and I have a constant phobia that people just aren't noticing the size of my pecs. It's a constant fear and it really gets at me - it's so good to get it off my chest (pun intended) #iDiscover #CampusM",7.0,4.0,Cambridge
3869,1295356853838883_1406616672712900,2017-02-07T21:38:33+0000,"#29 As a fresher I went to Jesus May Ball. I met a girl there through a mutual friend and for drunken reasons I can't pretend to understand, we ended up having sex under one of the willow trees half an hour later.   Four years on, I was in her college bar with some friends and in the first five minutes overheard people behind me whispering about ""that guy from Jesus"". I'm not sure if I'm ever actually going to live this down.",0.0,0.0,Cambridge
3870,1295356853838883_1405260622848505,2017-02-06T20:54:47+0000,"#28 S, I'm so glad you've entered my life. I'm just waiting for you to cook dinner for just me, and to give me more than your notes",0.0,1.0,Cambridge
3871,1295356853838883_1405260282848539,2017-02-06T20:54:32+0000,#27 I fantasise about the Corpus medicine rugby boy before sleep every night X,0.0,4.0,Cambridge
3872,1295356853838883_1405259982848569,2017-02-06T20:54:18+0000,"#26 During last year's Michaelmas I was walking to lectures to downing site. As I was walking on the pavement next to downing street, a little Peugeot 106 drove passed with a loud exhaust, spoiler and horrible paint job. I was annoyed, and for reason I decided to call out a term of British slang for those individuals that like to pleasure themselves, directed at the car. He heard. He stopped. I ran into downing site.",2.0,0.0,Cambridge
3873,1295356853838883_1405259636181937,2017-02-06T20:54:03+0000,"#25 My mate whipped his manhood out while drunk. Don't know what to do, please help.",1.0,12.0,Cambridge
3874,1295356853838883_1405259406181960,2017-02-06T20:53:52+0000,#24 I am deeply depressed. fuck this place.,5.0,0.0,Cambridge
3875,1295356853838883_1444599532247947,2017-03-14T20:33:48+0000,"#48 Posting a drunken Crushbridge, blacking out, and being reminded of it three days later... :/",0.0,1.0,Cambridge
3876,1295356853838883_1444599338914633,2017-03-14T20:33:32+0000,#47 I was aired by an STI test at a bop - I just need to know if I should contact people :////,0.0,0.0,Cambridge
3877,1295356853838883_1424547420919825,2017-02-25T11:02:47+0000,#46 I'm a lonely BNOC.,4.0,8.0,Cambridge
3878,1295356853838883_1424547264253174,2017-02-25T11:02:31+0000,#45 I was aired by an STI test at a bop - I just need to know if I should contact people :////,0.0,0.0,Cambridge
3879,1295356853838883_1420962851278282,2017-02-21T19:44:11+0000,#44 Hooked up with q cute Queen's first year in the Fresher's week. Went to his room where he dry humped me and came in his pants.,0.0,5.0,Cambridge
3880,1295356853838883_1420962704611630,2017-02-21T19:43:58+0000,#43 Everyone thinks I'm super sociable and around all the time but really I'm always the one inviting people to stuff and rarely get invited to things. I suspect no one actually likes me.,2.0,0.0,Cambridge
